,prospect_id,industry,business_size,region,offer_type,acquisition_channel,credit_score_band,years_in_business,mailer_sent_date,response_date,response_flag,acquisition_flag,mailing_cost_usd,estimated_monthly_charge_volume_usd,roi,cost_per_acquisition,prospect_value_tier,days_to_respond,year_month
11849,111849,Retail,Small (10-49),Southeast,No Annual Fee,Partner Referral,750-799,15+ yrs,2023-05-01,,0,0,1.62,0.0,-1.0,,Not Acquired,,2023-05
11850,111850,Hospitality,Small (10-49),Northeast,0% Intro APR,Lookalike Audience,700-749,1-3 yrs,2023-10-25,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-10
11851,111851,Education,Micro (1-9),Southwest,Cash Back 2%,Cold List,700-749,<1 yr,2023-11-03,,0,0,1.84,0.0,-1.0,,Not Acquired,,2023-11
11852,111852,Healthcare,Micro (1-9),Midwest,No Annual Fee,Partner Referral,650-699,15+ yrs,2024-05-09,,0,0,1.69,0.0,-1.0,,Not Acquired,,2024-05
11853,111853,Real Estate,Micro (1-9),Southwest,Rewards Points 3x,Cold List,750-799,3-7 yrs,2023-10-28,,0,0,2.02,0.0,-1.0,,Not Acquired,,2023-10
11854,111854,Manufacturing,Medium (50-249),Midwest,0% Intro APR,Partner Referral,750-799,15+ yrs,2023-09-29,,0,0,1.93,0.0,-1.0,,Not Acquired,,2023-09
11855,111855,Technology,Large (250+),Southeast,No Annual Fee,Lookalike Audience,600-649,1-3 yrs,2023-08-07,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-08
11856,111856,Finance,Medium (50-249),Northeast,0% Intro APR,Cold List,700-749,7-15 yrs,2023-01-03,,0,0,1.94,0.0,-1.0,,Not Acquired,,2023-01
11857,111857,Real Estate,Medium (50-249),West,Travel Miles 2x,Past Inquiry,700-749,7-15 yrs,2024-10-08,,0,0,2.35,0.0,-1.0,,Not Acquired,,2024-10
11858,111858,Finance,Medium (50-249),Southwest,0% Intro APR,Lookalike Audience,800+,15+ yrs,2024-08-05,2024-08-24,1,0,1.98,0.0,-1.0,,Not Acquired,19 days,2024-08
11859,111859,Real Estate,Large (250+),Southeast,0% Intro APR,Cold List,750-799,7-15 yrs,2023-08-11,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-08
11860,111860,Logistics,Micro (1-9),Midwest,0% Intro APR,Lookalike Audience,600-649,1-3 yrs,2023-11-09,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-11
11861,111861,Retail,Medium (50-249),Midwest,Rewards Points 3x,Lookalike Audience,750-799,7-15 yrs,2024-10-20,,0,0,2.1,0.0,-1.0,,Not Acquired,,2024-10
11862,111862,Retail,Small (10-49),Southeast,No Annual Fee,Cold List,650-699,3-7 yrs,2024-06-11,,0,0,1.7,0.0,-1.0,,Not Acquired,,2024-06
11863,111863,Finance,Small (10-49),Southwest,No Annual Fee,Partner Referral,650-699,7-15 yrs,2023-02-06,,0,0,1.59,0.0,-1.0,,Not Acquired,,2023-02
11864,111864,Real Estate,Micro (1-9),Southeast,Cash Back 2%,Cold List,700-749,15+ yrs,2024-04-19,,0,0,1.87,0.0,-1.0,,Not Acquired,,2024-04
11865,111865,Finance,Medium (50-249),West,No Annual Fee,Lookalike Audience,750-799,3-7 yrs,2024-09-24,,0,0,1.61,0.0,-1.0,,Not Acquired,,2024-09
11866,111866,Finance,Medium (50-249),West,0% Intro APR,Cold List,700-749,3-7 yrs,2024-05-14,,0,0,1.95,0.0,-1.0,,Not Acquired,,2024-05
11867,111867,Real Estate,Micro (1-9),Northeast,Cash Back 2%,Partner Referral,600-649,7-15 yrs,2023-02-28,,0,0,1.77,0.0,-1.0,,Not Acquired,,2023-02
11868,111868,Education,Micro (1-9),Midwest,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-12-31,,0,0,2.35,0.0,-1.0,,Not Acquired,,2023-12
11869,111869,Healthcare,Large (250+),Southeast,No Annual Fee,Cold List,650-699,15+ yrs,2023-01-07,,0,0,1.7,0.0,-1.0,,Not Acquired,,2023-01
11870,111870,Logistics,Medium (50-249),Northeast,Travel Miles 2x,Past Inquiry,700-749,15+ yrs,2024-09-22,,0,0,2.28,0.0,-1.0,,Not Acquired,,2024-09
11871,111871,Healthcare,Small (10-49),Southwest,No Annual Fee,Partner Referral,750-799,3-7 yrs,2024-04-16,,0,0,1.7,0.0,-1.0,,Not Acquired,,2024-04
11872,111872,Education,Large (250+),Midwest,Rewards Points 3x,Cold List,800+,1-3 yrs,2023-12-03,,0,0,2.01,0.0,-1.0,,Not Acquired,,2023-12
11873,111873,Technology,Micro (1-9),West,Rewards Points 3x,Past Inquiry,800+,7-15 yrs,2023-11-02,,0,0,2.19,0.0,-1.0,,Not Acquired,,2023-11
11874,111874,Hospitality,Medium (50-249),West,No Annual Fee,Lookalike Audience,600-649,3-7 yrs,2023-12-29,,0,0,1.68,0.0,-1.0,,Not Acquired,,2023-12
11875,111875,Construction,Micro (1-9),Midwest,Cash Back 2%,Cold List,750-799,15+ yrs,2023-04-20,,0,0,1.74,0.0,-1.0,,Not Acquired,,2023-04
11876,111876,Technology,Micro (1-9),Midwest,Travel Miles 2x,Lookalike Audience,750-799,<1 yr,2023-01-06,,0,0,2.25,0.0,-1.0,,Not Acquired,,2023-01
11877,111877,Construction,Micro (1-9),West,0% Intro APR,Cold List,800+,7-15 yrs,2023-12-25,,0,0,1.9,0.0,-1.0,,Not Acquired,,2023-12
11878,111878,Logistics,Small (10-49),Southeast,Cash Back 2%,Lookalike Audience,650-699,15+ yrs,2023-07-10,,0,0,1.79,0.0,-1.0,,Not Acquired,,2023-07
11879,111879,Manufacturing,Large (250+),Southwest,0% Intro APR,Cold List,800+,7-15 yrs,2024-02-16,,0,0,1.89,0.0,-1.0,,Not Acquired,,2024-02
11880,111880,Logistics,Small (10-49),Southwest,Rewards Points 3x,Cold List,750-799,3-7 yrs,2023-12-30,,0,0,2.11,0.0,-1.0,,Not Acquired,,2023-12
11881,111881,Retail,Micro (1-9),West,Cash Back 2%,Cold List,700-749,7-15 yrs,2023-01-10,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-01
11882,111882,Technology,Micro (1-9),Southeast,0% Intro APR,Past Inquiry,700-749,15+ yrs,2023-04-14,,0,0,2.02,0.0,-1.0,,Not Acquired,,2023-04
11883,111883,Hospitality,Medium (50-249),West,0% Intro APR,Partner Referral,750-799,3-7 yrs,2024-03-17,,0,0,1.86,0.0,-1.0,,Not Acquired,,2024-03
11884,111884,Retail,Micro (1-9),Northeast,Travel Miles 2x,Cold List,600-649,7-15 yrs,2024-05-18,,0,0,2.35,0.0,-1.0,,Not Acquired,,2024-05
11885,111885,Finance,Medium (50-249),Southeast,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-07-22,,0,0,2.18,0.0,-1.0,,Not Acquired,,2023-07
11886,111886,Construction,Large (250+),Northeast,No Annual Fee,Lookalike Audience,700-749,3-7 yrs,2023-03-28,,0,0,1.62,0.0,-1.0,,Not Acquired,,2023-03
11887,111887,Manufacturing,Micro (1-9),Southeast,Cash Back 2%,Cold List,700-749,3-7 yrs,2024-06-25,,0,0,1.75,0.0,-1.0,,Not Acquired,,2024-06
11888,111888,Finance,Small (10-49),Southwest,Cash Back 2%,Partner Referral,700-749,7-15 yrs,2024-06-10,,0,0,1.79,0.0,-1.0,,Not Acquired,,2024-06
11889,111889,Technology,Micro (1-9),West,0% Intro APR,Cold List,650-699,<1 yr,2023-06-07,,0,0,1.96,0.0,-1.0,,Not Acquired,,2023-06
11890,111890,Logistics,Small (10-49),West,No Annual Fee,Partner Referral,800+,1-3 yrs,2024-02-25,,0,0,1.7,0.0,-1.0,,Not Acquired,,2024-02
11891,111891,Real Estate,Small (10-49),Southwest,Travel Miles 2x,Past Inquiry,600-649,3-7 yrs,2023-05-07,,0,0,2.26,0.0,-1.0,,Not Acquired,,2023-05
11892,111892,Education,Medium (50-249),Midwest,0% Intro APR,Cold List,600-649,1-3 yrs,2024-05-14,,0,0,1.94,0.0,-1.0,,Not Acquired,,2024-05
11893,111893,Retail,Large (250+),Northeast,Rewards Points 3x,Lookalike Audience,750-799,1-3 yrs,2023-01-08,,0,0,2.2,0.0,-1.0,,Not Acquired,,2023-01
11894,111894,Hospitality,Small (10-49),West,No Annual Fee,Lookalike Audience,750-799,3-7 yrs,2023-06-09,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-06
11895,111895,Manufacturing,Small (10-49),Midwest,Travel Miles 2x,Cold List,750-799,1-3 yrs,2024-11-03,,0,0,2.21,0.0,-1.0,,Not Acquired,,2024-11
11896,111896,Hospitality,Small (10-49),Northeast,Travel Miles 2x,Lookalike Audience,750-799,3-7 yrs,2023-09-14,,0,0,2.17,0.0,-1.0,,Not Acquired,,2023-09
11897,111897,Technology,Micro (1-9),Northeast,No Annual Fee,Lookalike Audience,650-699,1-3 yrs,2023-08-20,,0,0,1.64,0.0,-1.0,,Not Acquired,,2023-08
11898,111898,Finance,Small (10-49),West,Cash Back 2%,Cold List,650-699,3-7 yrs,2024-04-26,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-04
11899,111899,Finance,Medium (50-249),Southwest,0% Intro APR,Cold List,600-649,7-15 yrs,2024-02-09,,0,0,1.92,0.0,-1.0,,Not Acquired,,2024-02
11900,111900,Healthcare,Micro (1-9),Midwest,No Annual Fee,Partner Referral,800+,7-15 yrs,2024-01-19,,0,0,1.65,0.0,-1.0,,Not Acquired,,2024-01
11901,111901,Education,Small (10-49),Midwest,Cash Back 2%,Cold List,800+,7-15 yrs,2023-11-03,,0,0,1.86,0.0,-1.0,,Not Acquired,,2023-11
11902,111902,Education,Small (10-49),Midwest,No Annual Fee,Cold List,700-749,15+ yrs,2024-01-09,,0,0,1.67,0.0,-1.0,,Not Acquired,,2024-01
11903,111903,Finance,Small (10-49),Midwest,Travel Miles 2x,Lookalike Audience,750-799,<1 yr,2024-03-14,,0,0,2.31,0.0,-1.0,,Not Acquired,,2024-03
11904,111904,Logistics,Small (10-49),Northeast,Cash Back 2%,Cold List,750-799,3-7 yrs,2023-07-06,,0,0,1.74,0.0,-1.0,,Not Acquired,,2023-07
11905,111905,Construction,Micro (1-9),Southwest,0% Intro APR,Cold List,750-799,3-7 yrs,2024-07-03,,0,0,1.91,0.0,-1.0,,Not Acquired,,2024-07
11906,111906,Healthcare,Micro (1-9),Southeast,Cash Back 2%,Cold List,650-699,15+ yrs,2023-10-03,,0,0,1.76,0.0,-1.0,,Not Acquired,,2023-10
11907,111907,Construction,Micro (1-9),Southeast,Travel Miles 2x,Lookalike Audience,750-799,3-7 yrs,2023-04-22,,0,0,2.16,0.0,-1.0,,Not Acquired,,2023-04
11908,111908,Manufacturing,Small (10-49),West,0% Intro APR,Lookalike Audience,700-749,7-15 yrs,2024-03-25,,0,0,1.97,0.0,-1.0,,Not Acquired,,2024-03
11909,111909,Manufacturing,Small (10-49),Southwest,No Annual Fee,Past Inquiry,800+,15+ yrs,2024-11-03,,0,0,1.59,0.0,-1.0,,Not Acquired,,2024-11
11910,111910,Finance,Medium (50-249),Southeast,Travel Miles 2x,Cold List,750-799,1-3 yrs,2024-03-25,,0,0,2.16,0.0,-1.0,,Not Acquired,,2024-03
11911,111911,Retail,Small (10-49),Southwest,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-06-15,,0,0,2.17,0.0,-1.0,,Not Acquired,,2023-06
11912,111912,Education,Medium (50-249),Midwest,Cash Back 2%,Cold List,800+,15+ yrs,2023-05-24,,0,0,1.76,0.0,-1.0,,Not Acquired,,2023-05
11913,111913,Healthcare,Medium (50-249),Midwest,Rewards Points 3x,Partner Referral,700-749,1-3 yrs,2023-12-29,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-12
11914,111914,Logistics,Large (250+),Northeast,Cash Back 2%,Lookalike Audience,750-799,7-15 yrs,2024-03-20,,0,0,1.77,0.0,-1.0,,Not Acquired,,2024-03
11915,111915,Manufacturing,Small (10-49),Northeast,Rewards Points 3x,Past Inquiry,700-749,15+ yrs,2023-01-06,,0,0,2.12,0.0,-1.0,,Not Acquired,,2023-01
11916,111916,Technology,Micro (1-9),West,Rewards Points 3x,Cold List,800+,7-15 yrs,2024-01-03,,0,0,2.12,0.0,-1.0,,Not Acquired,,2024-01
11917,111917,Logistics,Large (250+),Northeast,Cash Back 2%,Cold List,700-749,<1 yr,2024-12-27,,0,0,1.86,0.0,-1.0,,Not Acquired,,2024-12
11918,111918,Technology,Small (10-49),Southeast,Cash Back 2%,Past Inquiry,650-699,7-15 yrs,2023-07-23,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-07
11919,111919,Logistics,Small (10-49),Southwest,Cash Back 2%,Past Inquiry,600-649,1-3 yrs,2023-04-24,,0,0,1.77,0.0,-1.0,,Not Acquired,,2023-04
11920,111920,Real Estate,Medium (50-249),Southwest,0% Intro APR,Lookalike Audience,600-649,3-7 yrs,2023-07-14,2023-07-30,1,0,1.86,0.0,-1.0,,Not Acquired,16 days,2023-07
11921,111921,Healthcare,Small (10-49),Midwest,Rewards Points 3x,Partner Referral,650-699,1-3 yrs,2023-02-11,,0,0,2.02,0.0,-1.0,,Not Acquired,,2023-02
11922,111922,Finance,Micro (1-9),West,Cash Back 2%,Past Inquiry,750-799,1-3 yrs,2023-05-17,,0,0,1.79,0.0,-1.0,,Not Acquired,,2023-05
11923,111923,Manufacturing,Micro (1-9),Northeast,0% Intro APR,Past Inquiry,800+,3-7 yrs,2024-02-09,,0,0,1.99,0.0,-1.0,,Not Acquired,,2024-02
11924,111924,Construction,Large (250+),Southeast,Rewards Points 3x,Past Inquiry,750-799,15+ yrs,2024-03-07,,0,0,2.06,0.0,-1.0,,Not Acquired,,2024-03
11925,111925,Manufacturing,Medium (50-249),Southwest,No Annual Fee,Past Inquiry,750-799,1-3 yrs,2023-12-06,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-12
11926,111926,Education,Micro (1-9),West,Travel Miles 2x,Lookalike Audience,750-799,7-15 yrs,2023-02-02,,0,0,2.26,0.0,-1.0,,Not Acquired,,2023-02
11927,111927,Healthcare,Medium (50-249),Midwest,Cash Back 2%,Cold List,650-699,<1 yr,2023-06-14,,0,0,1.78,0.0,-1.0,,Not Acquired,,2023-06
11928,111928,Hospitality,Micro (1-9),West,No Annual Fee,Past Inquiry,650-699,3-7 yrs,2024-11-13,,0,0,1.72,0.0,-1.0,,Not Acquired,,2024-11
11929,111929,Technology,Medium (50-249),West,Rewards Points 3x,Lookalike Audience,750-799,3-7 yrs,2023-07-23,,0,0,2.19,0.0,-1.0,,Not Acquired,,2023-07
11930,111930,Logistics,Medium (50-249),Midwest,0% Intro APR,Partner Referral,700-749,<1 yr,2024-05-05,,0,0,1.9,0.0,-1.0,,Not Acquired,,2024-05
11931,111931,Retail,Micro (1-9),West,0% Intro APR,Cold List,750-799,1-3 yrs,2024-11-12,,0,0,1.94,0.0,-1.0,,Not Acquired,,2024-11
11932,111932,Real Estate,Small (10-49),Southeast,0% Intro APR,Cold List,700-749,3-7 yrs,2023-09-30,,0,0,1.85,0.0,-1.0,,Not Acquired,,2023-09
11933,111933,Real Estate,Micro (1-9),Northeast,Travel Miles 2x,Partner Referral,750-799,1-3 yrs,2023-05-02,,0,0,2.26,0.0,-1.0,,Not Acquired,,2023-05
11934,111934,Education,Large (250+),Midwest,Rewards Points 3x,Lookalike Audience,800+,3-7 yrs,2024-03-07,,0,0,2.12,0.0,-1.0,,Not Acquired,,2024-03
11935,111935,Logistics,Small (10-49),Midwest,No Annual Fee,Lookalike Audience,650-699,7-15 yrs,2024-05-15,,0,0,1.6,0.0,-1.0,,Not Acquired,,2024-05
11936,111936,Manufacturing,Small (10-49),West,Cash Back 2%,Past Inquiry,750-799,7-15 yrs,2024-07-17,,0,0,1.83,0.0,-1.0,,Not Acquired,,2024-07
11937,111937,Finance,Small (10-49),Southeast,Travel Miles 2x,Cold List,800+,3-7 yrs,2024-05-22,,0,0,2.35,0.0,-1.0,,Not Acquired,,2024-05
11938,111938,Retail,Large (250+),Southeast,Cash Back 2%,Cold List,700-749,15+ yrs,2024-11-29,,0,0,1.81,0.0,-1.0,,Not Acquired,,2024-11
11939,111939,Construction,Micro (1-9),Midwest,0% Intro APR,Cold List,800+,<1 yr,2023-05-11,,0,0,2.0,0.0,-1.0,,Not Acquired,,2023-05
11940,111940,Education,Micro (1-9),Northeast,No Annual Fee,Cold List,800+,7-15 yrs,2023-11-29,,0,0,1.57,0.0,-1.0,,Not Acquired,,2023-11
11941,111941,Manufacturing,Small (10-49),Southeast,Travel Miles 2x,Past Inquiry,800+,15+ yrs,2024-02-14,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-02
11942,111942,Healthcare,Small (10-49),Midwest,Cash Back 2%,Past Inquiry,700-749,15+ yrs,2024-05-28,,0,0,1.86,0.0,-1.0,,Not Acquired,,2024-05
11943,111943,Real Estate,Micro (1-9),Northeast,Travel Miles 2x,Cold List,700-749,3-7 yrs,2024-02-03,,0,0,2.2,0.0,-1.0,,Not Acquired,,2024-02
11944,111944,Real Estate,Medium (50-249),Southeast,No Annual Fee,Lookalike Audience,800+,3-7 yrs,2023-05-15,,0,0,1.61,0.0,-1.0,,Not Acquired,,2023-05
11945,111945,Construction,Medium (50-249),West,Cash Back 2%,Partner Referral,750-799,1-3 yrs,2023-04-23,,0,0,1.85,0.0,-1.0,,Not Acquired,,2023-04
11946,111946,Retail,Medium (50-249),Northeast,Travel Miles 2x,Lookalike Audience,800+,3-7 yrs,2023-04-21,,0,0,2.22,0.0,-1.0,,Not Acquired,,2023-04
11947,111947,Construction,Micro (1-9),Southeast,Rewards Points 3x,Partner Referral,700-749,7-15 yrs,2023-01-22,,0,0,2.01,0.0,-1.0,,Not Acquired,,2023-01
11948,111948,Hospitality,Small (10-49),Midwest,No Annual Fee,Lookalike Audience,700-749,15+ yrs,2023-05-10,,0,0,1.62,0.0,-1.0,,Not Acquired,,2023-05
11949,111949,Real Estate,Medium (50-249),Southeast,Travel Miles 2x,Lookalike Audience,650-699,3-7 yrs,2023-06-09,,0,0,2.34,0.0,-1.0,,Not Acquired,,2023-06
11950,111950,Logistics,Small (10-49),Midwest,0% Intro APR,Cold List,750-799,15+ yrs,2023-12-19,,0,0,2.02,0.0,-1.0,,Not Acquired,,2023-12
11951,111951,Logistics,Small (10-49),Southwest,Cash Back 2%,Cold List,800+,1-3 yrs,2024-05-27,,0,0,1.83,0.0,-1.0,,Not Acquired,,2024-05
11952,111952,Construction,Micro (1-9),Southwest,Travel Miles 2x,Partner Referral,600-649,3-7 yrs,2023-01-14,,0,0,2.23,0.0,-1.0,,Not Acquired,,2023-01
11953,111953,Logistics,Medium (50-249),Northeast,Cash Back 2%,Past Inquiry,650-699,3-7 yrs,2024-12-01,,0,0,1.79,0.0,-1.0,,Not Acquired,,2024-12
11954,111954,Retail,Micro (1-9),Southeast,0% Intro APR,Lookalike Audience,750-799,<1 yr,2023-08-31,,0,0,1.94,0.0,-1.0,,Not Acquired,,2023-08
11955,111955,Finance,Small (10-49),Midwest,Cash Back 2%,Lookalike Audience,700-749,3-7 yrs,2023-02-23,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-02
11956,111956,Manufacturing,Large (250+),Southwest,Travel Miles 2x,Past Inquiry,800+,15+ yrs,2024-11-25,,0,0,2.36,0.0,-1.0,,Not Acquired,,2024-11
11957,111957,Healthcare,Micro (1-9),Southwest,Travel Miles 2x,Lookalike Audience,800+,<1 yr,2023-12-17,,0,0,2.2,0.0,-1.0,,Not Acquired,,2023-12
11958,111958,Education,Small (10-49),Southeast,No Annual Fee,Cold List,700-749,7-15 yrs,2024-03-15,,0,0,1.71,0.0,-1.0,,Not Acquired,,2024-03
11959,111959,Hospitality,Small (10-49),Northeast,Travel Miles 2x,Partner Referral,800+,3-7 yrs,2024-09-03,,0,0,2.35,0.0,-1.0,,Not Acquired,,2024-09
11960,111960,Healthcare,Medium (50-249),West,Rewards Points 3x,Cold List,800+,7-15 yrs,2023-01-09,,0,0,2.06,0.0,-1.0,,Not Acquired,,2023-01
11961,111961,Healthcare,Small (10-49),Southeast,Cash Back 2%,Cold List,700-749,7-15 yrs,2024-03-20,,0,0,1.74,0.0,-1.0,,Not Acquired,,2024-03
11962,111962,Real Estate,Micro (1-9),Southeast,Cash Back 2%,Partner Referral,700-749,7-15 yrs,2024-05-06,,0,0,1.79,0.0,-1.0,,Not Acquired,,2024-05
11963,111963,Education,Small (10-49),Southwest,No Annual Fee,Cold List,650-699,3-7 yrs,2023-10-24,,0,0,1.66,0.0,-1.0,,Not Acquired,,2023-10
11964,111964,Hospitality,Small (10-49),Midwest,0% Intro APR,Past Inquiry,800+,15+ yrs,2023-10-16,,0,0,1.86,0.0,-1.0,,Not Acquired,,2023-10
11965,111965,Finance,Micro (1-9),West,Cash Back 2%,Lookalike Audience,600-649,<1 yr,2024-05-12,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-05
11966,111966,Healthcare,Micro (1-9),Northeast,Travel Miles 2x,Cold List,650-699,<1 yr,2023-03-26,,0,0,2.24,0.0,-1.0,,Not Acquired,,2023-03
11967,111967,Logistics,Micro (1-9),West,0% Intro APR,Cold List,650-699,3-7 yrs,2024-03-15,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-03
11968,111968,Education,Micro (1-9),Southeast,Cash Back 2%,Past Inquiry,700-749,3-7 yrs,2023-09-11,,0,0,1.85,0.0,-1.0,,Not Acquired,,2023-09
11969,111969,Retail,Micro (1-9),Southeast,0% Intro APR,Past Inquiry,650-699,15+ yrs,2024-09-24,,0,0,1.93,0.0,-1.0,,Not Acquired,,2024-09
11970,111970,Hospitality,Small (10-49),Northeast,Cash Back 2%,Cold List,650-699,7-15 yrs,2023-06-06,2023-07-06,1,1,1.87,4709.73,49.3714,1.87,Low Value,30 days,2023-06
11971,111971,Real Estate,Medium (50-249),Southwest,No Annual Fee,Cold List,800+,3-7 yrs,2024-06-07,,0,0,1.58,0.0,-1.0,,Not Acquired,,2024-06
11972,111972,Retail,Medium (50-249),West,No Annual Fee,Past Inquiry,700-749,1-3 yrs,2023-07-11,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-07
11973,111973,Construction,Large (250+),Southwest,0% Intro APR,Partner Referral,750-799,7-15 yrs,2023-09-13,2023-09-28,1,0,1.93,0.0,-1.0,,Not Acquired,15 days,2023-09
11974,111974,Finance,Micro (1-9),Southwest,0% Intro APR,Past Inquiry,700-749,7-15 yrs,2023-04-28,2023-05-13,1,1,1.87,1029.46,10.0103,1.87,Low Value,15 days,2023-04
11975,111975,Education,Large (250+),Southwest,No Annual Fee,Past Inquiry,700-749,3-7 yrs,2024-12-18,,0,0,1.62,0.0,-1.0,,Not Acquired,,2024-12
11976,111976,Retail,Large (250+),Southeast,Travel Miles 2x,Partner Referral,800+,7-15 yrs,2023-09-11,2023-10-09,1,0,2.23,0.0,-1.0,,Not Acquired,28 days,2023-09
11977,111977,Hospitality,Medium (50-249),Northeast,Rewards Points 3x,Lookalike Audience,700-749,1-3 yrs,2024-03-15,,0,0,2.13,0.0,-1.0,,Not Acquired,,2024-03
11978,111978,Education,Small (10-49),Northeast,No Annual Fee,Cold List,800+,7-15 yrs,2023-07-23,,0,0,1.57,0.0,-1.0,,Not Acquired,,2023-07
11979,111979,Construction,Micro (1-9),Southeast,0% Intro APR,Cold List,700-749,3-7 yrs,2024-04-30,,0,0,2.04,0.0,-1.0,,Not Acquired,,2024-04
11980,111980,Technology,Micro (1-9),Southwest,0% Intro APR,Lookalike Audience,700-749,1-3 yrs,2024-12-24,,0,0,1.91,0.0,-1.0,,Not Acquired,,2024-12
11981,111981,Manufacturing,Micro (1-9),West,Travel Miles 2x,Cold List,800+,3-7 yrs,2023-04-16,,0,0,2.19,0.0,-1.0,,Not Acquired,,2023-04
11982,111982,Education,Micro (1-9),Southwest,Travel Miles 2x,Cold List,800+,1-3 yrs,2024-12-18,,0,0,2.3,0.0,-1.0,,Not Acquired,,2024-12
11983,111983,Technology,Micro (1-9),Northeast,No Annual Fee,Past Inquiry,600-649,15+ yrs,2024-05-29,,0,0,1.63,0.0,-1.0,,Not Acquired,,2024-05
11984,111984,Retail,Medium (50-249),Northeast,Rewards Points 3x,Past Inquiry,750-799,15+ yrs,2024-09-17,,0,0,2.19,0.0,-1.0,,Not Acquired,,2024-09
11985,111985,Real Estate,Small (10-49),Southwest,No Annual Fee,Past Inquiry,750-799,<1 yr,2023-07-05,,0,0,1.57,0.0,-1.0,,Not Acquired,,2023-07
11986,111986,Construction,Small (10-49),West,Cash Back 2%,Cold List,750-799,7-15 yrs,2023-07-13,,0,0,1.77,0.0,-1.0,,Not Acquired,,2023-07
11987,111987,Healthcare,Micro (1-9),West,Cash Back 2%,Lookalike Audience,700-749,15+ yrs,2024-08-28,,0,0,1.74,0.0,-1.0,,Not Acquired,,2024-08
11988,111988,Real Estate,Medium (50-249),West,Cash Back 2%,Lookalike Audience,600-649,7-15 yrs,2024-10-06,,0,0,1.74,0.0,-1.0,,Not Acquired,,2024-10
11989,111989,Hospitality,Medium (50-249),Midwest,Travel Miles 2x,Cold List,800+,7-15 yrs,2024-10-11,,0,0,2.16,0.0,-1.0,,Not Acquired,,2024-10
11990,111990,Construction,Micro (1-9),West,Cash Back 2%,Partner Referral,800+,7-15 yrs,2023-06-02,,0,0,1.84,0.0,-1.0,,Not Acquired,,2023-06
11991,111991,Hospitality,Micro (1-9),Southeast,Rewards Points 3x,Past Inquiry,650-699,7-15 yrs,2023-08-23,,0,0,2.0,0.0,-1.0,,Not Acquired,,2023-08
11992,111992,Real Estate,Small (10-49),West,Travel Miles 2x,Lookalike Audience,650-699,1-3 yrs,2023-05-04,,0,0,2.27,0.0,-1.0,,Not Acquired,,2023-05
11993,111993,Logistics,Small (10-49),Northeast,Rewards Points 3x,Cold List,650-699,1-3 yrs,2023-05-16,,0,0,2.09,0.0,-1.0,,Not Acquired,,2023-05
11994,111994,Hospitality,Micro (1-9),Southeast,0% Intro APR,Lookalike Audience,700-749,15+ yrs,2024-02-15,,0,0,1.89,0.0,-1.0,,Not Acquired,,2024-02
11995,111995,Real Estate,Large (250+),Midwest,No Annual Fee,Past Inquiry,800+,7-15 yrs,2023-02-09,,0,0,1.57,0.0,-1.0,,Not Acquired,,2023-02
11996,111996,Retail,Micro (1-9),Southeast,0% Intro APR,Cold List,700-749,3-7 yrs,2023-10-08,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-10
11997,111997,Real Estate,Large (250+),Northeast,Rewards Points 3x,Cold List,750-799,15+ yrs,2023-07-16,,0,0,2.08,0.0,-1.0,,Not Acquired,,2023-07
11998,111998,Technology,Micro (1-9),Southeast,Travel Miles 2x,Cold List,650-699,3-7 yrs,2023-05-30,,0,0,2.34,0.0,-1.0,,Not Acquired,,2023-05
11999,111999,Retail,Medium (50-249),Midwest,Travel Miles 2x,Partner Referral,700-749,7-15 yrs,2024-03-12,,0,0,2.2,0.0,-1.0,,Not Acquired,,2024-03
12000,112000,Finance,Small (10-49),Southwest,Rewards Points 3x,Lookalike Audience,650-699,3-7 yrs,2023-01-19,,0,0,2.2,0.0,-1.0,,Not Acquired,,2023-01
12001,112001,Education,Small (10-49),Northeast,Travel Miles 2x,Partner Referral,650-699,3-7 yrs,2024-09-23,,0,0,2.31,0.0,-1.0,,Not Acquired,,2024-09
12002,112002,Construction,Micro (1-9),Southwest,Travel Miles 2x,Partner Referral,750-799,1-3 yrs,2023-07-24,,0,0,2.22,0.0,-1.0,,Not Acquired,,2023-07
12003,112003,Technology,Medium (50-249),Southwest,No Annual Fee,Cold List,650-699,7-15 yrs,2023-04-04,,0,0,1.58,0.0,-1.0,,Not Acquired,,2023-04
